brand_id,official_domain,vertical_l1,vertical_l2,original_brand_name,cleaned_brand_name,selected_source,brand_quality,final_brand_score,original_name_score,domain_candidate_score,reasons
brand_theweek-com_63f7ebf9,theweek.com,travel_hospitality,hotel_booking,Theweek,Theweek,original_brand_name,valid,0.901,1,0.75,
brand_ibtimes-co-uk_e8ca9906,ibtimes.co.uk,art_culture,craft,Ibtimes,Ibtimes,original_brand_name,valid,0.901,1,0.75,
brand_writeablog-net_44bc4be2,writeablog.net,b2b_services,business_service,Writeablog,Writeablog,original_brand_name,valid,0.901,1,0.75,
brand_tokyo-jp_7f7229ab,tokyo.jp,baby_parenting,baby_products,Tokyo,Tokyo,original_brand_name,valid,0.901,1,0.75,
brand_complianz-io_e639c37d,complianz.io,beauty_personal_care,cosmetics,Complianz,Complianz,original_brand_name,valid,0.901,1,0.75,
brand_mcgill-ca_8f455a75,mcgill.ca,consumer_electronics,laptop,Mcgill,Mcgill,original_brand_name,valid,0.901,1,0.75,
brand_japanpost-jp_c849cb2c,japanpost.jp,developer_tools,dev_platform,Japanpost,Japanpost,original_brand_name,valid,0.901,1,0.75,
brand_york-ac-uk_3ccf59fb,york.ac.uk,education,online_learning,York,York,original_brand_name,valid,0.901,1,0.75,
brand_discovery-com_e2eee623,discovery.com,fashion,footwear,Discovery,Discovery,original_brand_name,valid,0.901,1,0.75,
brand_kuleuven-be_12408a20,kuleuven.be,finance,digital_banking,Kuleuven,Kuleuven,original_brand_name,valid,0.901,1,0.75,
brand_sciencenews-org_49285f32,sciencenews.org,food_beverage,snacks,Sciencenews,Sciencenews,original_brand_name,valid,0.901,1,0.75,
brand_rug-nl_416ad21f,rug.nl,gaming_entertainment,gaming,Rug,Rug,original_brand_name,valid,0.901,1,0.75,
brand_yle-fi_33eb0c84,yle.fi,health_wellness,healthcare,Yle,Yle,original_brand_name,valid,0.901,1,0.75,
brand_nzz-ch_736ff5bd,nzz.ch,home_appliance,kitchen_appliance,Nzz,Nzz,original_brand_name,valid,0.901,1,0.75,
brand_proton-me_250053f5,proton.me,home_improvement,home_decor,Proton,Proton,original_brand_name,valid,0.901,1,0.75,
brand_bbcgoodfood-com_31bf50e9,bbcgoodfood.com,local_services,food_delivery,Bbcgoodfood,Bbcgoodfood,original_brand_name,valid,0.901,1,0.75,
brand_sjv-io_a07fcb9a,sjv.io,mobility,automotive,Sjv,Sjv,original_brand_name,valid,0.901,1,0.75,
brand_foreignaffairs-com_28680c6e,foreignaffairs.com,pet,pet_supplies,Foreignaffairs,Foreignaffairs,original_brand_name,valid,0.901,1,0.75,
brand_unibo-it_714376e3,unibo.it,saas,productivity,Unibo,Unibo,original_brand_name,valid,0.901,1,0.75,
brand_tidal-com_2822a82e,tidal.com,sports_outdoor,fitness,Tidal,Tidal,original_brand_name,valid,0.901,1,0.75,
brand_iyfubh-com_b9856e8c,iyfubh.com,travel_hospitality,hotel_booking,Iyfubh,Iyfubh,original_brand_name,valid,0.901,1,0.75,
brand_react-dev_588ed4bf,react.dev,art_culture,craft,React,React,original_brand_name,valid,0.901,1,0.75,
brand_degruyterbrill-com_6cc0bafa,degruyterbrill.com,b2b_services,business_service,Degruyterbrill,Degruyterbrill,original_brand_name,valid,0.901,1,0.75,
brand_uvic-ca_5e43c61f,uvic.ca,baby_parenting,baby_products,Uvic,Uvic,original_brand_name,valid,0.901,1,0.75,
brand_icio-us_e219dd2c,icio.us,beauty_personal_care,skincare,Icio,Icio,original_brand_name,valid,0.901,1,0.75,
brand_glassdoor-com_3f633837,glassdoor.com,consumer_electronics,smartphone,Glassdoor,Glassdoor,original_brand_name,valid,0.901,1,0.75,
brand_garanteprivacy-it_f22d11cb,garanteprivacy.it,developer_tools,dev_platform,Garanteprivacy,Garanteprivacy,original_brand_name,valid,0.901,1,0.75,
brand_metacritic-com_ab552fdb,metacritic.com,education,online_learning,Metacritic,Metacritic,original_brand_name,valid,0.901,1,0.75,
brand_prweb-com_d8c57ea8,prweb.com,fashion,apparel,Prweb,Prweb,original_brand_name,valid,0.901,1,0.75,
brand_afthemes-com_d4400634,afthemes.com,finance,digital_banking,Afthemes,Afthemes,original_brand_name,valid,0.901,1,0.75,
brand_bartleby-com_6a9c5a0c,bartleby.com,food_beverage,snacks,Bartleby,Bartleby,original_brand_name,valid,0.901,1,0.75,
brand_wwd-com_bb9e3a72,wwd.com,gaming_entertainment,gaming,Wwd,Wwd,original_brand_name,valid,0.901,1,0.75,
brand_thenationalnews-com_d7542bf2,thenationalnews.com,health_wellness,healthcare,Thenationalnews,Thenationalnews,original_brand_name,valid,0.901,1,0.75,
brand_ub-edu_af1c4ee9,ub.edu,home_appliance,kitchen_appliance,Ub,Ub,original_brand_name,valid,0.901,1,0.75,
brand_tradedoubler-com_e25834fe,tradedoubler.com,home_improvement,home_decor,Tradedoubler,Tradedoubler,original_brand_name,valid,0.901,1,0.75,
brand_askubuntu-com_bb7ab900,askubuntu.com,local_services,food_delivery,Askubuntu,Askubuntu,original_brand_name,valid,0.901,1,0.75,
brand_uzh-ch_da90eed1,uzh.ch,mobility,automotive,Uzh,Uzh,original_brand_name,valid,0.901,1,0.75,
brand_css-tricks-com_3dd82de5,css-tricks.com,pet,pet_supplies,Css Tricks,Css Tricks,original_brand_name,valid,0.901,1,0.75,
brand_clutch-co_c69fab56,clutch.co,saas,productivity,Clutch,Clutch,original_brand_name,valid,0.901,1,0.75,
brand_sacbee-com_2e64dbf2,sacbee.com,sports_outdoor,fitness,Sacbee,Sacbee,original_brand_name,valid,0.901,1,0.75,
brand_lu-se_07467aaa,lu.se,travel_hospitality,hotel_booking,Lu,Lu,original_brand_name,valid,0.901,1,0.75,
brand_amebaownd-com_4e7d8a93,amebaownd.com,art_culture,craft,Amebaownd,Amebaownd,original_brand_name,valid,0.901,1,0.75,
brand_ku-dk_d749bd1a,ku.dk,b2b_services,business_service,Ku,Ku,original_brand_name,valid,0.901,1,0.75,
brand_adafruit-com_ae98a03b,adafruit.com,baby_parenting,baby_products,Adafruit,Adafruit,original_brand_name,valid,0.901,1,0.75,
brand_neilpatel-com_f1f9c5f8,neilpatel.com,beauty_personal_care,cosmetics,Neilpatel,Neilpatel,original_brand_name,valid,0.901,1,0.75,
brand_space-com_151f6204,space.com,consumer_electronics,laptop,Space,Space,original_brand_name,valid,0.901,1,0.75,
brand_nypl-org_dbecf988,nypl.org,developer_tools,dev_platform,Nypl,Nypl,original_brand_name,valid,0.901,1,0.75,
brand_transportation-gov_eb911f20,transportation.gov,education,online_learning,Transportation,Transportation,original_brand_name,valid,0.901,1,0.75,
brand_uga-edu_270a8d98,uga.edu,fashion,footwear,Uga,Uga,original_brand_name,valid,0.901,1,0.75,
brand_glamour-com_862ec389,glamour.com,finance,digital_banking,Glamour,Glamour,original_brand_name,valid,0.901,1,0.75,
brand_fca-org-uk_55ba58c6,fca.org.uk,food_beverage,snacks,Fca,Fca,original_brand_name,valid,0.901,1,0.75,
brand_experian-com_e826eb18,experian.com,gaming_entertainment,gaming,Experian,Experian,original_brand_name,valid,0.901,1,0.75,
brand_bigthink-com_ea155a76,bigthink.com,health_wellness,healthcare,Bigthink,Bigthink,original_brand_name,valid,0.901,1,0.75,
brand_gencat-cat_c7d4954d,gencat.cat,home_appliance,kitchen_appliance,Gencat,Gencat,original_brand_name,valid,0.901,1,0.75,
brand_notepad-plus-plus-org_78229cd4,notepad-plus-plus.org,home_improvement,home_decor,Notepad Plus Plus,Notepad Plus Plus,original_brand_name,valid,0.901,1,0.75,
brand_iom-int_e65cfdf6,iom.int,local_services,food_delivery,Iom,Iom,original_brand_name,valid,0.901,1,0.75,
brand_queensu-ca_84983154,queensu.ca,mobility,automotive,Queensu,Queensu,original_brand_name,valid,0.901,1,0.75,
brand_zerohedge-com_b7c02975,zerohedge.com,pet,pet_supplies,Zerohedge,Zerohedge,original_brand_name,valid,0.901,1,0.75,
brand_zara-com_4ea927d6,zara.com,saas,productivity,Zara,Zara,original_brand_name,valid,0.901,1,0.75,
brand_colibriwp-com_0dc8041f,colibriwp.com,sports_outdoor,fitness,Colibriwp,Colibriwp,original_brand_name,valid,0.901,1,0.75,
brand_springerlink-com_3379b292,springerlink.com,travel_hospitality,hotel_booking,Springerlink,Springerlink,original_brand_name,valid,0.901,1,0.75,
brand_firstpost-com_325742e9,firstpost.com,art_culture,craft,Firstpost,Firstpost,original_brand_name,valid,0.901,1,0.75,
brand_designboom-com_c8020bf6,designboom.com,b2b_services,business_service,Designboom,Designboom,original_brand_name,valid,0.901,1,0.75,
brand_canalblog-com_f4ea6f1f,canalblog.com,baby_parenting,baby_products,Canalblog,Canalblog,original_brand_name,valid,0.901,1,0.75,
brand_arduino-cc_50327f2d,arduino.cc,beauty_personal_care,skincare,Arduino,Arduino,original_brand_name,valid,0.901,1,0.75,
brand_videolan-org_43aad412,videolan.org,consumer_electronics,smartphone,Videolan,Videolan,original_brand_name,valid,0.901,1,0.75,
brand_paho-org_b27273d0,paho.org,developer_tools,dev_platform,Paho,Paho,original_brand_name,valid,0.901,1,0.75,
brand_gdpr-info-eu_2269a7a6,gdpr-info.eu,education,online_learning,Gdpr Info,Gdpr Info,original_brand_name,valid,0.901,1,0.75,
brand_ustream-tv_e28dab3d,ustream.tv,fashion,apparel,Ustream,Ustream,original_brand_name,valid,0.901,1,0.75,
brand_va-us_99742f79,va.us,finance,digital_banking,Va,Va,original_brand_name,valid,0.901,1,0.75,
brand_mercedes-benz-com_969ce59e,mercedes-benz.com,food_beverage,snacks,Mercedes Benz,Mercedes Benz,original_brand_name,valid,0.901,1,0.75,
brand_livestrong-com_7b1a99a1,livestrong.com,gaming_entertainment,gaming,Livestrong,Livestrong,original_brand_name,valid,0.901,1,0.75,
brand_vam-ac-uk_63559eec,vam.ac.uk,health_wellness,healthcare,Vam,Vam,original_brand_name,valid,0.901,1,0.75,
brand_viber-com_2ffc97a1,viber.com,home_appliance,kitchen_appliance,Viber,Viber,original_brand_name,valid,0.901,1,0.75,
brand_aljazeera-net_363d98db,aljazeera.net,home_improvement,home_decor,Aljazeera,Aljazeera,original_brand_name,valid,0.901,1,0.75,
brand_123rf-com_d7a277a7,123rf.com,local_services,food_delivery,123rf,123rf,original_brand_name,valid,0.901,1,0.75,
brand_wsimg-com_5d25c100,wsimg.com,mobility,automotive,Wsimg,Wsimg,original_brand_name,valid,0.901,1,0.75,
brand_sas-com_b6b7c226,sas.com,pet,pet_supplies,Sas,Sas,original_brand_name,valid,0.901,1,0.75,
brand_jianshu-com_ba2f49fa,jianshu.com,saas,productivity,Jianshu,Jianshu,original_brand_name,valid,0.901,1,0.75,
brand_ucf-edu_c7c4a12b,ucf.edu,sports_outdoor,fitness,Ucf,Ucf,original_brand_name,valid,0.901,1,0.75,
brand_daringfireball-net_73b34be4,daringfireball.net,travel_hospitality,hotel_booking,Daringfireball,Daringfireball,original_brand_name,valid,0.901,1,0.75,
brand_t-mobile-com_d9e3102e,t-mobile.com,art_culture,craft,T Mobile,T Mobile,original_brand_name,valid,0.901,1,0.75,
brand_linkr-bio_44ad836a,linkr.bio,b2b_services,business_service,Linkr,Linkr,original_brand_name,valid,0.901,1,0.75,
brand_com-my_0c858681,com.my,baby_parenting,baby_products,Com,Com,original_brand_name,valid,0.901,1,0.75,
brand_spec-org_bbb68613,spec.org,beauty_personal_care,cosmetics,Spec,Spec,original_brand_name,valid,0.901,1,0.75,
brand_brown-edu_661b342b,brown.edu,consumer_electronics,laptop,Brown,Brown,original_brand_name,valid,0.901,1,0.75,
brand_law-com_b55d4d48,law.com,developer_tools,dev_platform,Law,Law,original_brand_name,valid,0.901,1,0.75,
brand_newsday-com_9628e52f,newsday.com,education,online_learning,Newsday,Newsday,original_brand_name,valid,0.901,1,0.75,
brand_howtogeek-com_35383432,howtogeek.com,fashion,footwear,Howtogeek,Howtogeek,original_brand_name,valid,0.901,1,0.75,
brand_thewrap-com_c4ffb3e1,thewrap.com,finance,digital_banking,Thewrap,Thewrap,original_brand_name,valid,0.901,1,0.75,
brand_mailerlite-com_117ed1e3,mailerlite.com,food_beverage,snacks,Mailerlite,Mailerlite,original_brand_name,valid,0.901,1,0.75,
brand_theaustralian-com-au_5bb78567,theaustralian.com.au,gaming_entertainment,gaming,Theaustralian,Theaustralian,original_brand_name,valid,0.901,1,0.75,
brand_3ds-com_3b720d49,3ds.com,health_wellness,healthcare,3ds,3ds,original_brand_name,valid,0.901,1,0.75,
brand_headspace-com_8300ea7f,headspace.com,home_appliance,kitchen_appliance,Headspace,Headspace,original_brand_name,valid,0.901,1,0.75,
brand_krakow-pl_c0027070,krakow.pl,home_improvement,home_decor,Krakow,Krakow,original_brand_name,valid,0.901,1,0.75,
brand_impress-co-jp_26d2d7ec,impress.co.jp,local_services,food_delivery,Impress,Impress,original_brand_name,valid,0.901,1,0.75,
brand_idnes-cz_a62267d3,idnes.cz,mobility,automotive,Idnes,Idnes,original_brand_name,valid,0.901,1,0.75,
brand_nottingham-ac-uk_0979c11e,nottingham.ac.uk,pet,pet_supplies,Nottingham,Nottingham,original_brand_name,valid,0.901,1,0.75,
brand_medicare-gov_7ab3fdca,medicare.gov,saas,productivity,Medicare,Medicare,original_brand_name,valid,0.901,1,0.75,
brand_canon-com_38fab882,canon.com,sports_outdoor,fitness,Canon,Canon,original_brand_name,valid,0.901,1,0.75,
brand_abril-com-br_bbaa7318,abril.com.br,travel_hospitality,hotel_booking,Abril,Abril,original_brand_name,valid,0.901,1,0.75,
brand_basf-com_4cb5097a,basf.com,art_culture,craft,Basf,Basf,original_brand_name,valid,0.901,1,0.75,
brand_wfp-org_7e67e216,wfp.org,b2b_services,business_service,Wfp,Wfp,original_brand_name,valid,0.901,1,0.75,
brand_groupon-com_b671709b,groupon.com,baby_parenting,baby_products,Groupon,Groupon,original_brand_name,valid,0.901,1,0.75,
brand_nber-org_a10a9c68,nber.org,beauty_personal_care,skincare,Nber,Nber,original_brand_name,valid,0.901,1,0.75,
brand_waze-com_27a2d117,waze.com,consumer_electronics,smartphone,Waze,Waze,original_brand_name,valid,0.901,1,0.75,
brand_jooble-org_3e9f0069,jooble.org,developer_tools,dev_platform,Jooble,Jooble,original_brand_name,valid,0.901,1,0.75,
brand_tensorflow-org_05c3b62c,tensorflow.org,education,online_learning,Tensorflow,Tensorflow,original_brand_name,valid,0.901,1,0.75,
brand_oregonstate-edu_073d7d8f,oregonstate.edu,fashion,apparel,Oregonstate,Oregonstate,original_brand_name,valid,0.901,1,0.75,
brand_detroitnews-com_23cd1f62,detroitnews.com,finance,digital_banking,Detroitnews,Detroitnews,original_brand_name,valid,0.901,1,0.75,
brand_usu-edu_b44d8f72,usu.edu,food_beverage,snacks,Usu,Usu,original_brand_name,valid,0.901,1,0.75,
brand_hku-hk_10041a41,hku.hk,gaming_entertainment,gaming,Hku,Hku,original_brand_name,valid,0.901,1,0.75,
brand_leadconnectorhq-com_f3c63589,leadconnectorhq.com,health_wellness,healthcare,Leadconnectorhq,Leadconnectorhq,original_brand_name,valid,0.901,1,0.75,
brand_moneycontrol-com_a4cf8525,moneycontrol.com,home_appliance,kitchen_appliance,Moneycontrol,Moneycontrol,original_brand_name,valid,0.901,1,0.75,
brand_ky-gov_2c764299,ky.gov,home_improvement,home_decor,Ky,Ky,original_brand_name,valid,0.901,1,0.75,
brand_jsfiddle-net_394e1535,jsfiddle.net,local_services,food_delivery,Jsfiddle,Jsfiddle,original_brand_name,valid,0.901,1,0.75,
brand_ushmm-org_12a484c6,ushmm.org,mobility,automotive,Ushmm,Ushmm,original_brand_name,valid,0.901,1,0.75,
brand_hu-berlin-de_508504a9,hu-berlin.de,pet,pet_supplies,Hu Berlin,Hu Berlin,original_brand_name,valid,0.901,1,0.75,
brand_hackaday-com_a7017d88,hackaday.com,saas,productivity,Hackaday,Hackaday,original_brand_name,valid,0.901,1,0.75,
brand_news18-com_dc49450e,news18.com,sports_outdoor,fitness,News18,News18,original_brand_name,valid,0.901,1,0.75,
brand_988lifeline-org_cdd41896,988lifeline.org,travel_hospitality,hotel_booking,988lifeline,988lifeline,original_brand_name,valid,0.901,1,0.75,
brand_thermofisher-com_11e3e535,thermofisher.com,art_culture,craft,Thermofisher,Thermofisher,original_brand_name,valid,0.901,1,0.75,
brand_geekwire-com_afd99fbc,geekwire.com,b2b_services,business_service,Geekwire,Geekwire,original_brand_name,valid,0.901,1,0.75,
brand_temple-edu_c838ac93,temple.edu,baby_parenting,baby_products,Temple,Temple,original_brand_name,valid,0.901,1,0.75,
brand_af-mil_b085fa05,af.mil,beauty_personal_care,cosmetics,Af,Af,original_brand_name,valid,0.901,1,0.75,
brand_zeit-de_94a9bd0a,zeit.de,consumer_electronics,laptop,Zeit,Zeit,original_brand_name,valid,0.901,1,0.75,
brand_co-kr_8bc6008a,co.kr,developer_tools,dev_platform,Co,Co,original_brand_name,valid,0.901,1,0.75,
brand_nordvpn-com_2e15d3ed,nordvpn.com,education,online_learning,Nordvpn,Nordvpn,original_brand_name,valid,0.901,1,0.75,
brand_google-com-br_6ef14791,google.com.br,fashion,footwear,Google,Google,original_brand_name,valid,0.901,1,0.75,
brand_chsi-com-cn_f2d62df8,chsi.com.cn,finance,digital_banking,Chsi,Chsi,original_brand_name,valid,0.901,1,0.75,
brand_usmagazine-com_91a0ac51,usmagazine.com,food_beverage,snacks,Usmagazine,Usmagazine,original_brand_name,valid,0.901,1,0.75,
brand_abebooks-com_61161807,abebooks.com,gaming_entertainment,gaming,Abebooks,Abebooks,original_brand_name,valid,0.901,1,0.75,
brand_newstatesman-com_f4beda6c,newstatesman.com,health_wellness,healthcare,Newstatesman,Newstatesman,original_brand_name,valid,0.901,1,0.75,
brand_com-ar_cb0fb9a4,com.ar,home_appliance,kitchen_appliance,Com,Com,original_brand_name,valid,0.901,1,0.75,
brand_yougov-com_68247685,yougov.com,home_improvement,home_decor,Yougov,Yougov,original_brand_name,valid,0.901,1,0.75,
brand_cato-org_b9e14487,cato.org,local_services,food_delivery,Cato,Cato,original_brand_name,valid,0.901,1,0.75,
brand_volvocars-com_cf61ebd8,volvocars.com,mobility,automotive,Volvocars,Volvocars,original_brand_name,valid,0.901,1,0.75,
brand_thepaper-cn_4e833ea1,thepaper.cn,pet,pet_supplies,Thepaper,Thepaper,original_brand_name,valid,0.901,1,0.75,
brand_dji-com_8ef5110e,dji.com,saas,productivity,Dji,Dji,original_brand_name,valid,0.901,1,0.75,
brand_bt-com_4da55b7f,bt.com,sports_outdoor,fitness,Bt,Bt,original_brand_name,valid,0.901,1,0.75,
brand_uu-se_4b5ca36b,uu.se,travel_hospitality,hotel_booking,Uu,Uu,original_brand_name,valid,0.901,1,0.75,
brand_tsa-gov_a2bd54aa,tsa.gov,art_culture,craft,Tsa,Tsa,original_brand_name,valid,0.901,1,0.75,
brand_interestingengineering-com_e2319386,interestingengineering.com,b2b_services,business_service,Interestingengineering,Interestingengineering,original_brand_name,valid,0.901,1,0.75,
brand_twitpic-com_a424aa3f,twitpic.com,baby_parenting,baby_products,Twitpic,Twitpic,original_brand_name,valid,0.901,1,0.75,
brand_fastcgi-com_9d7ea42b,fastcgi.com,beauty_personal_care,skincare,Fastcgi,Fastcgi,original_brand_name,valid,0.901,1,0.75,
brand_thawte-com_04a37b4a,thawte.com,consumer_electronics,smartphone,Thawte,Thawte,original_brand_name,valid,0.901,1,0.75,
brand_pinterest-fr_d27923f8,pinterest.fr,developer_tools,dev_platform,Pinterest,Pinterest,original_brand_name,valid,0.901,1,0.75,
brand_skysports-com_707bfa6f,skysports.com,education,online_learning,Skysports,Skysports,original_brand_name,valid,0.901,1,0.75,
brand_onlamp-com_822b3077,onlamp.com,fashion,apparel,Onlamp,Onlamp,original_brand_name,valid,0.901,1,0.75,
brand_eeoc-gov_dcb31a5a,eeoc.gov,finance,digital_banking,Eeoc,Eeoc,original_brand_name,valid,0.901,1,0.75,
brand_rapidshare-com_d646032c,rapidshare.com,food_beverage,snacks,Rapidshare,Rapidshare,original_brand_name,valid,0.901,1,0.75,
brand_wolterskluwer-com_8448cfd8,wolterskluwer.com,gaming_entertainment,gaming,Wolterskluwer,Wolterskluwer,original_brand_name,valid,0.901,1,0.75,
brand_xrea-com_e21681f9,xrea.com,health_wellness,healthcare,Xrea,Xrea,original_brand_name,valid,0.901,1,0.75,
brand_vultr-com_570e60f5,vultr.com,home_appliance,kitchen_appliance,Vultr,Vultr,original_brand_name,valid,0.901,1,0.75,
brand_patagonia-com_772a800f,patagonia.com,home_improvement,home_decor,Patagonia,Patagonia,original_brand_name,valid,0.901,1,0.75,
brand_rs-online-com_e0cd9101,rs-online.com,local_services,food_delivery,Rs Online,Rs Online,original_brand_name,valid,0.901,1,0.75,
brand_rackcdn-com_c3e06bc9,rackcdn.com,mobility,automotive,Rackcdn,Rackcdn,original_brand_name,valid,0.901,1,0.75,
brand_united-com_c197e2a9,united.com,pet,pet_supplies,United,United,original_brand_name,valid,0.901,1,0.75,
brand_nextdoor-com_d4876538,nextdoor.com,saas,productivity,Nextdoor,Nextdoor,original_brand_name,valid,0.901,1,0.75,
brand_bitchute-com_d3e50da3,bitchute.com,sports_outdoor,fitness,Bitchute,Bitchute,original_brand_name,valid,0.901,1,0.75,
brand_uschamber-com_b087758b,uschamber.com,travel_hospitality,hotel_booking,Uschamber,Uschamber,original_brand_name,valid,0.901,1,0.75,
